"abn","geo-address","Health Board","hospital-name","hospital-type","phone-num-switch","related-hospital-expanded","related-hosp-peer-group","related-logo","related-job-lead","remoteness","state","stripe-ID","Creation Date","Modified Date","Slug","Creator","unique id"
"23212323","East Gippsland Hospital, 122 Day St, Bairnsdale VIC 3875, Australia","","Bairnsdale Regional Health Service","Public"," 03 4540 0000 ","1693732678669x291936725726755600","1676964822585x347048757378232160","1695871922155x764555789333954600","louisjsisk+b7324@gmail.com","","VIC","cus_O4b43aKpIcfDAX","Feb 21, 2023 6:41 pm","Apr 9, 2024 2:38 pm","","(App admin)","1676965267820x475236343895664830"
"","Bellinger River District Hospital, Church St, Bellingen NSW 2454","","Bellinger River","Public","","1693732677633x795211010037739900","1676964822585x347048757378232160","","","","NSW","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267821x347877035444970500"
"","23 South Terrace, Bordertown SA 5268","","Bordertown Memorial Hospital","Public","","1693732677785x375508762746708000","1676964822585x347048757378232160","","","","SA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267821x455916803638459970"
"","2 Hospital Rd, Biloela QLD 4715","","Biloela Hospital","Public","","1693732677929x570365846206027000","1676964822585x347048757378232160","","","","QLD","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267821x457304159977155900"
"","Gregory St, Bowen QLD 4805","","Bowen Hospital ","Public","","1693732677481x356088629446269500","1676964822585x347048757378232160","","","","QLD","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267934x209488339926336540"
"","","","Crystal Brook & District Hospital","Public","","1693732676683x559074624824323260","1676964822585x347048757378232160","","","","SA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267935x130825917956005390"
"","158 King George St, Cohuna VIC 3568","","Cohuna District Hospital","Public","","1693732676833x467881144189624900","1676964822585x347048757378232160","","","","VIC","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267935x382674511768471100"
"","106 Slessar St, Chinchilla QLD 4413","","Chinchilla Hospital","Public","","1693732677028x663653716101022100","1676964822585x347048757378232160","","","","QLD","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267935x564125218653299700"
"","Bridgetown WA 6255","","Bridgetown Hospital","Public","","1693732677180x677131858179967000","1676964822585x347048757378232160","","","","WA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267935x702877382981870800"
"","47 Farrell Flat Rd, Clare SA 5453","","Clare Hospital","Public","","1693732677333x673731897774805600","1676964822585x347048757378232160","","","","SA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267935x898521741002804600"
"42424242","Glen Innes District Hospital, 94 Taylor St, Glen Innes NSW 2370","","Glen Innes","Public","","1693732676073x368374017870224400","1676964822585x347048757378232160","","louisjsisk+hnelhd-snrmedlocmgt@gmail.com","","NSW","","Feb 21, 2023 6:41 pm","Oct 20, 2023 1:45 pm","","(App admin)","1676965267936x161109489933498600"
"","4-6 Elgin St, Forbes NSW 2871","","Forbes","Public","","1693732676224x177759439791991300","1676964822585x347048757378232160","","","","NSW","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267936x641357850461107100"
"","69 Hospital Rd, Emerald QLD 4720","","Emerald Hospital","Public","","1693732676392x612911726195386800","1676964822585x347048757378232160","","","","QLD","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267936x836505784267547400"
"","","","East Wimmera Health Service [St Arnaud]","Public","","1693732676537x184057833753116450","1676964822585x347048757378232160","","","","VIC","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267936x915841301436623600"
"","4 Bowen St, Goondiwindi QLD 4390","","Goondiwindi Hospital","Public","","1693732675921x966248017473540000","1676964822585x347048757378232160","","","","QLD","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267937x217413273868834780"
"","Inverell Hospital Inverell Community Health, Swanbrook Rd, Inverell NSW 2360","","Inverell","Public","","1693732675478x602217485865208600","1676964822585x347048757378232160","","","","NSW","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267938x499033594070505100"
"","87 Rankin St, Innisfail QLD 4860","","Innisfail Hospital","Public","","1693732675622x805461845714048400","1676964822585x347048757378232160","","","","QLD","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267938x587279138841387100"
"23421312312","27 Marquis St, Gunnedah NSW 2380","","Gunnedah","Public","","1693732675777x698467851447033500","1676964822585x347048757378232160","","louisjsisk+2fahosp@gmail.com","","NSW","","Feb 21, 2023 6:41 pm","Nov 1, 2023 11:11 am","","(App admin)","1676965267938x853619570424982500"
"","","","Jamestown Hospital & Health Service","Public","","1693732675029x979693006793840100","1676964822585x347048757378232160","","","","SA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267939x222154763630129080"
"","Glenarm Nrsg Home, 13-15 Burgoyne St, Kerang VIC 3579","","Kerang District Health","Public","","1693732675178x700578595933996500","1676964822585x347048757378232160","","","","VIC","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267939x278985372062174900"
"","Clive St, Katanning WA 6317","","Katanning Hospital","Public","","1693732675330x485266557287213700","1676964822585x347048757378232160","","","","WA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267939x902341200301945100"
"","100 Darruya Rd, North Macksville NSW 2447","","Macksville","Public","","1693732674589x992934584182094800","1676964822585x347048757378232160","","","","NSW","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267940x303501604488993100"
"","Cnr Wade Avenue and, Palm Ave, Leeton NSW 2705","","Leeton","Public","","1693732674739x853451655952063700","1676964822585x347048757378232160","","","","NSW","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267940x408291761469066000"
"","Drabsch St & McIntosh St, Loxton SA 5333","","Loxton Hospital Complex","Public","","1693732674885x199920024911139900","1676964822585x347048757378232160","","","","SA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267940x851562108084823900"
"","53 Highett St, Mansfield VIC 3722","","Mansfield District Hospital","Public","","1693732674446x198665385495675260","1676964822585x347048757378232160","","","","VIC","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267941x639590741830147200"
"","9 Hospital St, Mossman QLD 4873","","Mossman Hospital ","Public","","1693732673590x260316165488118300","1676964822585x347048757378232160","","","","QLD","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267942x146831654898133900"
"","21 Lloyd St, Mareeba QLD 4880","","Mareeba Hospital ","Public","","1693732673746x148143199213487600","1676964822585x347048757378232160","","","","QLD","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267942x451755277362229100"
"","Farrelly St, Margaret River WA 6285","","Margaret River Hospital","Public","","1693732673997x904217902557360500","1676964822585x347048757378232160","","","","WA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267942x464407453828223500"
"","51 Mount Gambier Rd, Millicent SA 5280","","Millicent & District Hospital & Health Services","Public","","1693732674150x963683741399550500","1676964822585x347048757378232160","","","","SA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267942x551535312297761100"
"","35 Alice St, Moree NSW 2400","","Moree","Public","","1693732674267x274146012765813950","1676964822585x347048757378232160","","","","NSW","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267942x598642871982222700"
"123123123","66 Gibbons St, Narrabri NSW 2390, Australia","","Narrabri","Public","","1693732673002x154490728162332670","1676964822585x347048757378232160","","louisjsisk+hnelhd-snrmedlocmgt@gmail.com","","NSW","","Feb 21, 2023 6:41 pm","Oct 18, 2023 11:45 am","","(App admin)","1676965267943x285507176165520130"
"","Community Health Centre, 54 Adams St, Narrandera NSW 2700","","Narrandera ","Public","","1693732673145x867233238700132900","1676964822585x347048757378232160","","","","NSW","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267943x419647637193168100"
"","Williams Rd, Narrogin WA 6312","","Narrogin Hospital","Public","","1693732673297x561348236303978100","1676964822585x347048757378232160","","","","WA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267943x430720603201487000"
"","Cedar Ave, Naracoorte SA 5271","","Naracoorte Health Service","Public","","1693732673446x967482332895970600","1676964822585x347048757378232160","","","","SA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267943x643367778695313500"
"","28 Fosters Rd, Scottsdale TAS 7260","","North East Soldiers' Memorial Hospital - Scottsdale Hospital ","Public","","1693732672401x263646079747169340","1676964822585x347048757378232160","","","","TAS","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267944x201685510148892800"
"","2 Morrissey Way, Parkes NSW 2870","","Parkes","Public","","1693732672549x348266785173264830","1676964822585x347048757378232160","","","","NSW","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267945x621097083604393500"
"","104 Boundary Rd, Orbost VIC 3888","","Orbost Regional Health ","Public","","1693732672700x426884392723549060","1676964822585x347048757378232160","","","","VIC","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267945x725031894860408800"
"","1 Ernest Terrace, Wallaroo SA 5556","","Northern Yorke Peninsula Health Service (Wallaroo)","Public","","1693732672849x358403340839697000","1676964822585x347048757378232160","","","","SA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267945x813596135873399200"
"","26-32 Taylor St, Proserpine QLD 4800","","Proserpine Hospital","Public","","1693732671953x288653836323300860","1676964822585x347048757378232160","","","","QLD","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267946x615786967935003900"
"","141-151 Bentinck St, Portland VIC 3305","","Portland District Health","Public","","1693732672103x294918379729559600","1676964822585x347048757378232160","","","","VIC","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267946x756221408646264800"
"","The Terrace &, Alexander St, Port Pirie SA 5540","","Port Pirie Regional Health Service","Public","","1693732672257x741189479502447400","1676964822585x347048757378232160","","","","SA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267946x948074678043792500"
"","185 Ral Ral Ave, Renmark SA 5341","","Renmark Paringa District Hospital","Public","","1693732671506x950312590868260600","1676964822585x347048757378232160","","","","SA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267947x450815199683508350"
"","197-243 McDowall St, Roma QLD 4455","","Roma Hospital","Public","","1693732671651x840260263783443700","1676964822585x347048757378232160","","","","QLD","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267947x541512017076743100"
"","10 Maddern Ave, Berri SA 5343","","Riverland Regional Health Service - Berri Hospital","Public","","1693732671801x360435894959253000","1676964822585x347048757378232160","","","","SA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965267947x937843217912133600"
"","8 McGregor Terrace, Stanthorpe QLD 4380","","Stanthorpe Hospital","Public","","1693732671202x101976087671816320","1676964822585x347048757378232160","","","","QLD","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965268067x333934544144732350"
"","48 Splatt St, Swan Hill VIC 3585","","Swan Hill District Health [Swan Hill]","Public","","1693732671350x160346863367939230","1676964822585x347048757378232160","","","","VIC","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965268067x710419059992375700"
"","1 Lawrie Terrace, Waikerie SA 5330","","Waikerie Hospital & Health Services","Public","","1693732670353x299313519344321700","1676964822585x347048757378232160","","","","SA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965268068x284756647761976700"
"","Hospital, 17 Bryant St, Tully QLD 4854","","Tully Hospital ","Public","","1693732670508x698582541947339600","1676964822585x347048757378232160","","","","QLD","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965268068x593401016167626600"
"","169 Temora Young Road, Temora NSW 2666","","Temora ","Public","","1693732670662x980363522136871200","1676964822585x347048757378232160","","","","NSW","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965268068x628328234177068700"
"","47 Nelson St, Nhill VIC 3418","","West Wimmera Health Service [Nhill]","Public","","1693732670863x389680266064295040","1676964822585x347048757378232160","","","","VIC","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965268068x642321987929924500"
"","","","Warren Hospital","Public","","1693732671027x322522276030667900","1676964822585x347048757378232160","","","","WA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965268068x995879582279840100"
"","83 Baillie St, Horsham VIC 3400","","Wimmera Base Hospital [Horsham]","Public","","1693732669913x736137851926811500","1676964822585x347048757378232160","","","","VIC","cus_OsUtnx3zNFFn8c","Feb 21, 2023 6:41 pm","Oct 24, 2023 11:40 pm","","(App admin)","1676965268069x107477695268737970"
"238974","Blue Mountains, New South Wales, Australia","","Blue Mountains","Public","03 42424242","1693732670062x838143424151036400","1676964822585x347048757378232160","","","","NSW","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965268069x161904029850798100"
"","145 Studley Rd, Heidelberg VIC 3084","","Austin Hospital [Heidelberg Repatriation Hospital]","Public","","1693732670209x903338650600037400","1676964822585x347048757378232160","","","","VIC","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965268069x259144901173500770"
"","21 Hutchinson Rd, Gawler East SA 5118","","Gawler Health Service","Public","","1693732669333x504928378652888900","1676964822585x347048757378232160","","","","SA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965268070x351618146388361660"
"","35 Johnstone St, Jacana VIC 3047","","Broadmeadows Health Service","Public","","1693732669477x634210041836846800","1676964822585x347048757378232160","","","","VIC","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965268070x354265587746338750"
"","15 Wolsely Rd, East Fremantle WA 6158","","Kaleeya Hospital","Public","","1693732669621x255957090692275900","1676964822585x347048757378232160","","","","WA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965268070x554545058377770050"
"","22 Hospital Rd, Bulli NSW 2516","","Bulli","Public","","1693732669769x615126050258862800","1676964822585x347048757378232160","","","","NSW","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965268070x793080159243690500"
"","7 Huntley Grange Rd, Springwood NSW 2777","","Springwood","Public","","1693732668442x583251318240411800","1676964822585x347048757378232160","","","","NSW","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965268071x356899032375364900"
"","","","Royal Perth Hospital Shenton Park Campus","Public","","1693732668595x534314544438500900","1676964822585x347048757378232160","","","","WA","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965268071x570254886342104000"
"","434 Lang St, Kurri Kurri NSW 2327","","Kurri Kurri","Public","","1693732668749x759482415562173000","1676964822585x347048757378232160","","","","NSW","","Feb 21, 2023 6:41 pm","Sep 3, 2023 7:17 pm","","(App admin)","1676965268071x629209573799958800"
